src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
100.105.237.49,220.172.122.248,24203,3882,TCP,9041,932,310,23018,17754,19,23,0.78,41,0.46,0,SQL Injection,India,China,0.988,7508,0
19.155.61.65,103.75.194.75,26243,6831,TCP,8680,752,652,37827,15542,35,18,0.66,27,0.01,0,Normal,Germany,Germany,0.783,7509,0
218.28.67.243,28.176.30.40,2100,6856,TCP,7676,868,705,43873,2186,16,11,0.0,8,0.87,0,Normal,India,USA,0.515,7510,0
161.205.77.97,71.145.112.138,9959,5579,ICMP,5300,758,955,7701,43211,7,21,0.29,26,0.02,0,Normal,Germany,China,0.447,7511,0
209.21.244.165,166.225.168.39,6433,401,ICMP,4348,505,374,10442,24734,18,8,0.07,5,0.98,0,Normal,China,USA,0.964,7512,0
148.230.103.215,43.251.91.67,54261,894,TCP,289,652,1004,20201,40316,24,7,0.3,47,0.96,0,Normal,China,UK,0.673,7513,0
128.10.181.104,139.20.226.249,50351,2199,TCP,5864,449,104,36615,1795,42,8,0.27,45,0.73,1,Normal,USA,USA,0.303,7514,0
167.83.85.12,124.39.136.131,42340,6905,TCP,4958,409,1077,34355,23233,23,19,0.85,24,0.79,0,Normal,USA,Germany,0.174,7515,0
167.179.48.244,44.19.60.211,8774,6006,UDP,304,537,981,9750,8411,48,7,0.55,29,0.77,0,Normal,USA,China,0.458,7516,0
195.12.49.139,97.151.232.247,17714,765,TCP,9095,102,1173,13006,43019,23,24,0.72,23,0.4,0,DDoS,Germany,Russia,0.814,7517,0
26.25.225.112,100.7.149.94,54744,1087,UDP,7326,676,446,6394,32934,24,16,0.6,30,0.04,0,Normal,USA,India,0.984,7518,0
128.251.8.217,23.109.3.163,9391,6696,TCP,3067,506,843,10241,30389,37,27,0.77,37,0.7,1,Normal,UK,USA,0.448,7519,0
191.231.14.92,23.116.94.203,53027,1187,TCP,7691,300,1344,32086,24416,40,20,0.59,18,0.86,0,Normal,India,Germany,0.754,7520,0
206.192.37.90,91.216.134.216,49741,2939,UDP,3421,617,1193,17044,43667,36,21,0.21,27,0.74,0,Normal,China,China,0.372,7521,0
76.171.1.215,50.23.165.108,48995,6706,ICMP,4083,789,1361,44341,43992,2,2,0.5,4,0.2,1,DDoS,USA,Russia,0.836,7522,1
63.117.169.109,87.178.100.55,43965,268,ICMP,3536,275,895,37148,36223,47,9,0.45,15,0.57,0,DoS,USA,UK,0.82,7523,0
57.164.52.134,130.123.60.122,60670,271,ICMP,467,165,1245,45055,45684,35,21,0.12,44,0.6,0,Normal,Russia,India,0.687,7524,0
54.59.246.139,176.145.247.76,33719,5708,TCP,7462,699,1357,25441,35344,41,18,0.22,30,0.96,0,Normal,UK,USA,0.764,7525,0
214.96.69.225,82.44.119.19,63256,4937,TCP,3995,376,946,41172,27456,39,22,0.92,43,0.07,0,Normal,UK,India,0.605,7526,0
4.13.58.190,3.165.223.73,3979,7856,ICMP,2635,835,581,14095,46625,11,16,0.17,18,0.65,0,Normal,UK,Russia,0.46,7527,1
87.113.196.22,196.154.71.152,26279,2004,TCP,9787,886,904,24357,4880,44,26,0.36,23,0.03,0,Normal,USA,USA,0.721,7528,0
231.91.204.204,152.62.9.69,37325,4143,UDP,3575,401,667,5337,40092,45,13,0.48,30,0.53,0,Normal,Germany,China,0.894,7529,1
170.88.254.50,107.111.235.122,28426,3345,ICMP,6330,944,272,22769,29737,9,18,0.84,47,0.75,1,Normal,Germany,Germany,0.689,7530,0
96.187.192.96,96.115.120.39,35905,5976,UDP,38,959,351,47109,43159,37,28,0.72,15,0.44,0,Botnet,USA,USA,0.316,7531,0
59.9.147.26,101.56.178.99,27281,6783,TCP,2898,582,432,49694,6026,16,6,0.48,21,0.96,0,Normal,UK,China,0.305,7532,0
177.243.115.31,191.94.158.54,46240,7413,TCP,5756,781,1287,33107,28991,13,7,0.52,5,0.69,1,SQL Injection,UK,India,0.216,7533,0
215.137.155.136,151.25.157.255,54912,20,UDP,261,516,462,42328,21390,33,7,0.42,15,0.78,0,SQL Injection,UK,USA,0.305,7534,0
31.84.17.192,95.105.244.64,15232,6735,ICMP,164,363,1224,48533,4151,6,19,0.24,16,0.95,0,Normal,India,India,0.231,7535,0
118.228.211.62,186.104.98.217,50464,6734,TCP,5426,180,1034,43707,20453,45,4,0.54,22,0.9,0,Normal,China,UK,0.325,7536,0
37.192.187.3,126.95.145.41,5593,5363,ICMP,3216,634,768,36987,40526,16,17,0.5,23,0.53,0,Botnet,Germany,China,0.844,7537,0
210.93.225.37,239.18.79.229,21345,5148,UDP,7796,416,431,48215,24810,1,16,0.71,35,0.62,1,Normal,USA,India,0.332,7538,0
4.125.222.26,12.74.46.174,40082,1908,ICMP,1349,707,266,21989,3054,28,3,0.14,32,0.15,0,Ransomware,Germany,China,0.911,7539,0
88.238.3.239,29.226.194.203,61647,4730,UDP,2246,470,647,15905,29614,36,11,0.14,28,0.5,0,Botnet,Russia,India,0.547,7540,0
60.246.215.242,224.68.239.226,54132,5865,ICMP,84,852,558,34818,28672,32,22,0.78,18,0.8,1,Ransomware,Germany,Russia,0.461,7541,0
201.233.181.161,79.208.108.182,12444,4593,TCP,3684,559,718,17430,46310,48,11,0.93,17,0.62,0,Normal,Russia,India,0.257,7542,0
7.72.100.82,92.216.85.59,25600,1756,UDP,529,559,124,28070,9927,35,8,0.33,5,0.93,1,Botnet,USA,Germany,0.792,7543,0
154.146.179.99,150.135.70.213,63595,872,ICMP,491,743,585,32914,10453,34,17,0.29,41,0.27,1,Normal,USA,Germany,0.144,7544,0
4.223.197.41,212.12.56.35,19179,636,UDP,1190,325,915,5814,3441,9,26,0.98,36,0.67,0,Normal,Germany,Germany,0.947,7545,0
136.29.246.33,255.198.104.246,41819,7235,UDP,2569,120,669,1454,2242,31,5,0.21,12,0.21,0,Normal,Russia,USA,0.225,7546,0
9.48.172.200,185.132.180.62,2764,7794,TCP,6687,905,146,39493,3879,47,1,0.98,47,0.26,0,Normal,India,USA,0.742,7547,1
171.14.63.162,76.147.104.8,63256,3617,UDP,6405,197,809,8112,6918,22,21,0.93,1,0.38,1,Normal,Germany,USA,0.175,7548,0
98.157.218.122,145.216.99.226,36169,4595,ICMP,1682,894,1232,9821,17610,47,16,0.47,7,0.25,0,DoS,UK,Russia,0.943,7549,0
53.145.73.83,67.2.103.112,19742,707,TCP,9173,770,932,17595,14796,43,11,0.8,29,0.92,0,Normal,USA,UK,0.597,7550,0
224.123.27.170,14.224.110.85,42429,1156,ICMP,2622,552,108,46922,24084,36,5,0.91,25,0.48,1,Normal,Germany,USA,0.655,7551,0
68.239.15.236,142.134.101.156,37512,2981,TCP,3364,655,704,10384,23354,2,14,0.55,36,0.4,1,Normal,UK,China,0.632,7552,0
172.252.221.59,173.251.82.173,24471,4522,UDP,8124,632,218,46094,2818,22,22,0.74,12,0.5,0,Normal,China,USA,0.296,7553,0
28.109.193.210,127.172.239.106,63866,4031,ICMP,1140,261,871,36740,49560,45,19,0.33,18,0.02,1,Normal,China,India,0.389,7554,0
33.218.206.136,56.254.179.47,52688,2339,UDP,9709,217,1363,30213,31502,8,1,0.02,15,0.2,0,Normal,USA,India,0.658,7555,0
192.163.43.21,233.16.126.152,10026,1104,ICMP,4771,768,1041,29998,28851,35,21,0.8,32,0.58,1,Normal,China,USA,0.816,7556,0
20.114.227.104,39.185.54.181,57876,4056,TCP,2681,939,336,25416,10204,41,21,0.03,38,0.92,1,SQL Injection,China,UK,0.245,7557,0
99.106.31.242,212.45.140.40,19301,3539,ICMP,3958,828,632,48865,38197,45,16,0.5,11,0.62,0,Botnet,Germany,Germany,0.598,7558,0
105.45.20.167,207.91.124.9,48676,7225,TCP,8621,517,1367,27986,19176,22,8,0.78,11,0.75,0,Normal,India,USA,0.458,7559,0
9.209.142.252,195.140.137.134,13906,5040,TCP,1114,252,171,16389,35070,12,15,0.61,47,0.28,0,Normal,UK,China,0.172,7560,0
255.44.25.73,239.134.59.116,48538,6383,TCP,4046,727,632,30924,3308,36,8,0.4,12,0.84,1,Normal,Germany,China,0.865,7561,0
66.92.225.45,176.165.159.247,36781,4982,TCP,4080,771,610,42672,4307,14,27,0.5,46,0.65,0,Ransomware,Germany,China,0.37,7562,0
99.105.48.223,113.85.70.113,1335,3572,TCP,3093,862,76,39279,5730,48,12,0.3,41,0.89,0,SQL Injection,USA,UK,0.925,7563,0
193.70.91.100,36.33.191.87,2945,7150,TCP,503,243,1485,18613,27726,32,8,0.85,3,0.7,1,Normal,China,Russia,0.612,7564,0
12.180.157.138,103.189.203.148,44248,295,UDP,3820,161,886,3380,39610,5,5,0.82,21,0.16,0,Normal,UK,UK,0.254,7565,0
149.56.201.92,237.230.33.151,62230,6960,UDP,6669,454,269,33153,16611,20,9,0.7,46,0.54,0,Normal,UK,India,0.682,7566,0
197.103.216.184,196.220.61.98,1757,2029,TCP,9498,682,368,30103,48039,47,6,0.97,25,0.3,0,DDoS,India,Germany,0.164,7567,0
7.87.21.118,204.107.49.231,27742,2979,ICMP,8386,55,184,25341,26202,28,8,0.63,23,0.7,0,Normal,China,Germany,0.835,7568,0
251.42.76.145,3.18.102.97,65471,892,ICMP,4457,821,229,41999,12867,33,13,0.72,47,0.36,0,DoS,China,Russia,0.781,7569,0
226.112.113.192,193.148.226.48,5608,2488,TCP,5468,481,395,31794,25434,14,2,0.67,32,0.81,1,Normal,China,UK,0.75,7570,0
142.249.1.57,222.251.73.222,26743,1163,UDP,2406,7,1302,31838,41037,7,25,0.8,3,0.43,0,Normal,India,Germany,0.532,7571,0
17.35.130.186,69.163.47.102,35253,7841,ICMP,7675,653,800,21962,19072,18,19,0.49,20,0.23,0,Normal,USA,UK,0.627,7572,0
110.192.147.202,174.245.167.55,62321,2914,TCP,7534,86,1283,28501,48028,31,29,0.55,19,0.93,1,SQL Injection,India,UK,0.444,7573,0
91.43.129.25,45.28.141.26,55369,1154,TCP,5925,85,343,21321,14052,23,9,0.58,23,0.16,0,SQL Injection,India,India,0.852,7574,0
109.49.113.171,204.8.80.19,62205,7705,ICMP,5031,164,1150,4694,22805,34,21,0.58,14,0.13,0,Normal,India,India,0.128,7575,0
35.4.94.198,181.155.49.249,58195,3087,ICMP,4329,894,194,6953,35628,23,3,0.65,45,0.99,0,Normal,UK,China,0.379,7576,0
14.98.150.162,192.17.132.127,42670,309,ICMP,8633,186,631,37324,27882,16,20,0.82,6,0.56,0,Normal,India,China,0.18,7577,0
1.132.216.123,31.132.251.80,44590,47,TCP,6478,62,887,23948,48994,24,8,0.82,8,0.16,1,SQL Injection,China,UK,0.205,7578,0
167.138.108.219,251.103.226.112,47598,1811,TCP,8988,124,291,41032,21776,34,11,0.42,6,0.74,0,Normal,UK,China,0.489,7579,0
213.75.56.196,15.233.113.72,50546,6986,ICMP,4471,731,356,49889,18655,17,21,0.63,27,0.94,0,DoS,India,Russia,0.281,7580,0
231.41.45.86,241.55.106.73,52735,979,UDP,7953,995,1169,24373,47314,49,20,0.33,18,0.91,0,Normal,India,Russia,0.891,7581,0
134.68.11.75,44.203.105.186,48567,3895,UDP,1193,326,683,19709,48165,23,26,0.81,26,0.15,0,Normal,China,USA,0.932,7582,0
192.98.27.25,68.163.193.96,19184,429,TCP,9625,147,172,40585,4786,47,21,0.27,35,0.55,0,Normal,USA,Russia,0.803,7583,0
189.10.78.212,124.170.214.191,47264,3080,TCP,9383,920,1074,17532,25138,26,12,0.23,1,0.69,0,Normal,USA,UK,0.294,7584,0
170.79.42.252,21.98.12.90,26555,6379,TCP,1529,877,1241,4215,26100,25,10,0.68,14,0.21,1,Normal,UK,Germany,0.834,7585,0
179.167.17.176,60.247.205.8,37676,5510,TCP,8274,205,494,32634,26987,2,18,0.43,15,0.12,1,Normal,USA,India,0.252,7586,0
131.60.249.6,4.89.61.79,21775,4301,UDP,1456,941,239,11231,20689,14,24,0.62,11,0.39,1,DoS,UK,China,0.112,7587,0
85.6.86.240,63.68.192.56,7236,5078,UDP,3272,53,588,7333,12477,26,13,0.23,17,0.96,0,DoS,USA,UK,0.302,7588,0
225.46.190.109,146.7.49.129,51147,7403,UDP,4949,372,206,36480,42377,44,21,0.04,21,0.47,0,Normal,China,USA,0.838,7589,0
54.201.58.63,3.70.33.25,19544,2809,TCP,5463,21,104,33569,49690,24,17,0.93,7,0.85,0,Normal,USA,China,0.28,7590,0
66.215.104.98,142.115.30.192,52137,5131,TCP,6823,998,950,25584,28619,18,18,0.87,1,0.22,0,DDoS,USA,USA,0.73,7591,0
109.229.93.28,1.121.150.246,4615,3564,UDP,4650,767,459,26606,13673,3,12,0.15,26,0.71,0,Normal,USA,USA,0.717,7592,0
251.101.230.233,4.171.95.175,10376,1422,TCP,8624,487,1239,39659,16316,28,23,0.46,25,0.48,0,Normal,India,USA,0.228,7593,0
168.68.174.166,198.6.212.61,37976,6172,TCP,104,286,77,42130,49936,15,20,0.46,38,0.59,0,Normal,UK,Germany,0.586,7594,0
55.43.250.123,201.27.171.5,46012,4673,UDP,499,347,1467,1769,48602,25,17,0.12,45,0.24,0,Normal,India,China,0.843,7595,0
234.242.98.202,156.225.35.187,41087,4535,UDP,4092,705,56,20062,40631,8,2,0.42,4,0.97,0,Normal,India,USA,0.411,7596,0
171.12.200.156,119.237.75.134,40610,2611,ICMP,3983,651,1374,10125,45073,34,28,0.98,39,0.0,0,Normal,USA,UK,0.748,7597,1
195.219.4.207,60.148.119.177,38629,3309,TCP,5395,972,1129,48362,5072,34,22,0.4,9,0.37,1,Normal,Germany,USA,0.389,7598,0
87.24.137.66,75.192.154.252,49252,5082,ICMP,7320,239,814,27748,17239,38,23,0.37,43,0.54,0,SQL Injection,Germany,USA,0.896,7599,0
166.146.21.238,103.218.32.87,57048,3866,UDP,7678,604,837,39057,39825,25,19,0.04,49,0.6,0,Normal,India,USA,0.644,7600,0
1.112.76.220,136.23.173.217,12432,6589,TCP,7748,251,1005,26370,23145,41,8,0.03,46,0.38,0,DDoS,UK,UK,0.116,7601,0
220.101.86.157,195.11.78.54,32020,2740,TCP,8202,56,692,38461,15364,19,11,0.53,35,0.67,0,Normal,Germany,China,0.294,7602,0
84.166.88.71,161.107.161.90,62094,2421,UDP,5497,766,311,43316,31740,32,10,0.55,1,0.18,0,Normal,Germany,Russia,0.648,7603,0
193.67.24.62,176.76.243.141,10263,6183,ICMP,4497,614,638,138,46857,3,6,0.01,28,0.53,0,Normal,Germany,Germany,0.872,7604,0
20.146.32.241,76.239.37.149,21523,6366,TCP,3406,486,249,25960,42430,2,8,0.47,16,0.35,0,Normal,China,Russia,0.157,7605,0
160.220.227.67,204.42.63.140,15421,4800,TCP,6530,558,164,26973,13679,1,13,0.44,31,0.73,0,Normal,Russia,China,0.616,7606,1
60.73.173.251,155.92.177.171,48859,4286,ICMP,2678,436,715,894,48595,30,18,0.01,14,0.0,0,Normal,India,Russia,0.408,7607,0
218.238.129.181,18.207.142.148,14378,3007,UDP,4439,414,451,24734,7399,28,13,0.61,6,0.74,0,Normal,China,UK,0.714,7608,0
45.9.37.173,56.1.118.155,18807,6846,TCP,357,705,874,48406,6307,39,9,0.27,30,0.47,0,Normal,Germany,Germany,0.98,7609,0
121.99.146.19,41.231.142.8,60761,505,ICMP,3165,181,1439,2388,10902,4,18,0.12,23,0.13,0,Ransomware,UK,India,0.57,7610,0
174.141.7.91,216.41.151.10,4301,3590,TCP,1627,11,1034,33906,5398,47,18,0.01,11,0.17,1,DoS,Germany,USA,0.867,7611,0
199.145.57.129,13.177.198.163,19890,3250,UDP,446,951,403,48874,21889,19,2,0.41,23,0.86,1,Normal,USA,Russia,0.891,7612,0
49.251.33.104,137.107.193.120,23523,7931,TCP,4688,208,1057,39584,9041,46,5,0.88,2,0.8,0,SQL Injection,UK,Russia,0.108,7613,0
183.87.235.124,163.253.101.194,25465,4712,UDP,934,580,294,37912,31684,31,21,0.09,44,0.02,1,Normal,USA,India,0.307,7614,0
75.109.202.147,64.50.7.64,19183,4889,TCP,1700,363,801,33532,47495,5,1,0.49,25,0.89,0,Normal,USA,China,0.945,7615,0
20.131.18.167,185.104.136.121,51817,4569,UDP,4964,758,575,11211,31129,14,26,0.41,46,0.42,1,DDoS,Russia,Russia,0.235,7616,0
249.219.190.61,149.113.244.55,61707,6762,ICMP,8230,928,652,48621,5973,41,19,0.4,18,0.34,0,DDoS,India,India,0.111,7617,0
247.123.90.159,226.210.46.18,57251,5000,UDP,2444,276,584,38273,43910,41,2,0.0,16,0.54,0,Normal,USA,Russia,0.1,7618,0
57.55.211.131,123.33.11.89,60854,7748,TCP,1718,944,1302,3505,19279,47,12,0.35,22,0.15,1,Normal,USA,Russia,0.105,7619,0
148.185.114.31,197.212.137.118,8199,6290,ICMP,6957,521,96,6826,10668,24,4,0.19,35,0.73,0,Normal,UK,USA,0.973,7620,0
140.139.106.123,183.44.220.84,7443,2683,UDP,3429,697,1428,25106,27966,24,13,0.97,43,0.36,0,SQL Injection,UK,UK,0.108,7621,0
157.176.113.203,7.116.231.231,38566,5927,UDP,7232,270,760,37694,21639,2,9,0.29,37,0.08,0,Normal,USA,Russia,0.391,7622,0
142.179.137.63,150.23.106.224,62847,3105,ICMP,9942,900,1294,38370,3042,2,9,0.88,31,0.7,1,Normal,China,USA,0.38,7623,0
113.117.94.245,82.29.229.87,35378,2309,UDP,568,390,463,5730,20912,46,22,0.06,4,0.85,1,DoS,UK,China,0.693,7624,0
188.207.253.85,179.122.22.182,34533,1478,TCP,546,91,1172,45073,12788,42,7,0.58,48,0.01,1,Normal,China,China,0.258,7625,0
168.71.28.13,119.22.106.130,34211,4084,TCP,1237,779,1112,38994,27086,19,18,0.91,12,0.07,0,DDoS,China,China,0.472,7626,0
96.42.82.29,247.134.234.24,38036,2697,TCP,5445,875,579,21974,18545,39,28,0.14,39,0.75,1,Normal,Russia,UK,0.243,7627,0
197.122.223.248,71.166.165.204,33918,72,ICMP,6252,988,665,29577,44329,36,10,0.35,5,0.81,0,Normal,USA,USA,0.359,7628,0
207.97.39.94,111.126.188.201,64173,5189,UDP,5196,416,847,35955,49987,26,24,0.58,41,0.7,0,DDoS,India,Russia,0.611,7629,0
96.156.73.196,50.131.29.160,58429,972,TCP,4485,312,1261,49789,4439,33,29,0.99,33,0.2,0,Normal,UK,Russia,0.745,7630,0
167.102.135.129,230.108.68.48,64745,880,ICMP,405,411,52,32437,37950,23,8,0.82,12,0.26,0,Normal,Russia,India,0.387,7631,0
93.207.72.145,169.185.207.136,23066,6955,TCP,6953,126,531,7868,5446,19,24,0.74,42,0.14,0,Normal,UK,USA,0.107,7632,0
164.207.67.181,163.59.51.108,63698,3022,UDP,9272,203,661,17443,18140,4,17,0.55,40,0.98,0,Normal,Germany,India,0.556,7633,0
77.71.95.179,24.79.149.85,24784,6315,UDP,9305,806,1134,25770,3574,9,4,0.45,43,0.04,0,DoS,USA,Russia,0.149,7634,0
168.250.64.253,193.96.163.122,9663,6141,ICMP,5142,355,1412,25995,28050,19,6,0.12,19,0.9,0,Normal,UK,USA,0.989,7635,0
200.67.128.192,235.142.102.90,61268,4942,TCP,5952,132,1354,16197,4635,41,5,0.38,27,0.81,0,Normal,Russia,USA,0.191,7636,1
93.49.214.205,18.92.235.147,44907,4466,ICMP,6689,226,1118,38370,47716,1,26,0.4,18,0.21,0,Normal,Germany,UK,0.807,7637,0
172.73.197.207,177.186.31.244,42985,2582,ICMP,8711,50,140,41292,40006,17,23,0.11,14,0.71,0,DDoS,Russia,Russia,0.551,7638,0
207.158.156.207,20.188.40.10,30002,765,ICMP,1486,593,263,39671,6603,14,1,0.21,9,0.69,0,Normal,India,UK,0.989,7639,0
223.188.46.196,238.94.158.137,55741,3962,TCP,8872,865,1062,20358,33699,11,12,0.12,29,0.11,1,Normal,UK,Germany,0.799,7640,0
42.155.179.39,4.43.244.83,65190,8029,UDP,5700,585,810,7794,47374,4,15,0.22,15,0.16,0,DDoS,India,Germany,0.848,7641,1
165.142.111.161,177.25.157.198,37620,7862,TCP,6260,463,344,35625,2109,40,24,0.06,29,0.2,0,Normal,Germany,UK,0.397,7642,0
103.100.226.229,20.164.92.56,44289,3575,TCP,663,972,104,46570,32631,5,1,0.65,13,0.86,0,Normal,UK,China,0.731,7643,0
225.93.147.175,124.161.164.222,18531,2480,UDP,7932,319,576,20073,11147,20,28,0.69,46,0.97,0,Normal,Russia,UK,0.902,7644,0
227.163.76.98,84.241.73.67,41422,7540,UDP,914,413,1026,8514,32795,33,22,0.95,31,0.82,0,Normal,UK,UK,0.826,7645,0
47.10.176.49,244.65.154.191,26740,5405,ICMP,9432,848,903,16139,24211,46,6,0.7,19,0.21,0,SQL Injection,Russia,China,0.289,7646,0
69.9.114.16,11.24.98.138,30420,5127,ICMP,9103,433,865,45396,1074,3,1,0.35,26,0.68,0,DoS,India,India,0.652,7647,0
215.18.182.4,207.11.208.226,22557,2657,TCP,8562,272,168,14507,863,12,27,0.06,36,0.04,0,Normal,Germany,USA,0.375,7648,0
238.203.104.135,138.151.218.138,38201,6163,UDP,40,136,944,6316,3367,15,6,0.14,26,0.87,0,Normal,USA,China,0.299,7649,0
244.251.227.137,181.212.64.46,52511,6419,UDP,9232,693,801,1476,46053,34,5,0.37,21,0.35,1,Normal,Russia,Russia,0.702,7650,0
50.238.42.96,67.178.27.235,48837,2597,UDP,585,656,296,16085,10715,7,25,0.92,48,0.63,0,Normal,USA,China,0.525,7651,0
192.94.129.207,175.156.14.5,25250,4943,ICMP,9928,615,851,33401,48952,37,5,0.56,2,0.91,0,Normal,UK,India,0.877,7652,0
158.168.161.233,143.30.40.9,10768,2175,TCP,7462,296,249,20536,7918,1,4,0.9,38,0.35,0,Ransomware,India,UK,0.971,7653,0
150.159.106.38,25.79.105.181,22769,7056,ICMP,1403,692,232,17375,32438,26,20,0.85,45,0.93,0,Normal,UK,USA,0.432,7654,0
69.98.119.208,28.109.226.17,64334,914,ICMP,3065,131,974,44613,24625,22,3,0.99,49,0.1,0,Normal,Germany,Russia,0.396,7655,0
50.42.166.13,30.246.73.86,3497,6673,TCP,4373,429,468,845,31059,31,26,0.68,9,0.46,0,Normal,India,India,0.837,7656,0
15.241.185.240,177.73.249.239,5641,5726,ICMP,2929,284,552,38022,2801,16,16,0.71,32,0.73,0,Normal,Russia,China,0.702,7657,0
16.206.15.127,230.231.63.202,65362,4744,ICMP,7121,557,804,41260,46577,3,3,0.45,6,0.11,1,Normal,Germany,Germany,0.525,7658,0
179.21.46.203,173.144.71.12,59639,4658,TCP,67,85,329,20914,1088,43,26,0.34,32,0.7,0,Normal,India,UK,0.424,7659,0
112.23.135.127,243.99.74.113,5515,3873,ICMP,4670,974,1317,34897,24561,11,3,0.0,46,0.16,0,Botnet,Germany,Germany,0.132,7660,0
182.67.208.104,94.52.128.235,45347,940,UDP,8813,451,1409,37015,32163,36,8,0.76,6,0.16,0,Normal,UK,China,0.891,7661,0
130.99.221.109,123.219.228.40,64950,3030,UDP,3736,806,808,11584,2304,19,4,0.39,1,0.69,1,Normal,USA,India,0.427,7662,0
27.187.225.196,100.249.239.87,58136,1823,UDP,5362,939,837,950,11156,21,18,0.65,30,0.59,1,Normal,USA,Russia,0.751,7663,0
168.124.208.151,176.77.212.199,21968,1731,TCP,8029,980,913,33087,12970,37,17,0.16,23,0.18,0,Normal,Russia,India,0.711,7664,0
221.20.124.169,170.208.206.49,27067,6067,UDP,1339,725,798,15735,10152,19,23,0.81,30,0.52,1,Normal,UK,China,0.434,7665,0
77.182.76.30,92.194.69.115,58624,3518,TCP,8268,608,856,23398,15506,24,29,0.76,27,0.99,1,Normal,India,Germany,0.14,7666,0
156.175.245.201,112.42.104.235,21296,2638,UDP,643,988,1134,14261,11419,24,13,0.42,40,1.0,0,Normal,Russia,Germany,0.934,7667,0
226.175.109.36,43.94.124.52,49405,3609,UDP,5632,365,112,15197,36886,11,8,0.91,15,0.73,0,Normal,India,China,0.146,7668,0
31.70.220.103,65.65.189.23,23761,2749,TCP,3043,831,1196,44648,41494,17,25,0.88,33,0.25,0,Normal,China,USA,0.769,7669,0
228.100.33.102,38.126.158.38,52830,3071,TCP,6836,398,654,12348,20367,41,14,0.83,13,0.61,1,Ransomware,UK,Russia,0.561,7670,0
75.137.143.127,52.255.171.122,51322,997,TCP,6231,434,1087,7457,24070,13,16,0.75,21,0.13,1,Normal,Germany,Germany,0.458,7671,0
233.127.218.21,147.104.68.212,36838,6849,ICMP,8838,544,779,27173,5972,35,10,0.99,20,0.98,0,Normal,China,USA,0.228,7672,0
169.195.60.226,199.53.151.177,35409,7697,TCP,7882,340,1150,6709,3259,11,16,0.14,5,0.93,0,Normal,Germany,USA,0.497,7673,1
145.113.216.102,132.193.93.77,54876,1653,ICMP,2172,775,1301,43298,14990,12,10,0.69,27,0.47,1,Normal,UK,USA,0.695,7674,0
191.28.155.96,119.9.23.219,24640,2256,TCP,6016,128,882,3482,19272,42,6,0.04,29,0.95,0,Normal,USA,India,0.917,7675,0
161.59.147.113,113.204.5.45,9117,4258,ICMP,4214,41,1033,1683,19337,35,23,0.19,27,0.0,0,Normal,Germany,UK,0.864,7676,0
56.148.141.20,53.140.244.137,30828,1975,UDP,4591,66,603,9230,40526,14,22,0.14,32,0.49,0,Normal,Germany,Germany,0.508,7677,0
41.183.172.58,209.191.162.187,49148,5685,UDP,8994,393,221,35353,37819,46,24,0.19,35,0.46,0,Normal,India,Germany,0.807,7678,0
238.213.41.72,12.88.34.36,29789,4586,TCP,8052,273,663,10135,1621,22,24,0.18,16,0.88,0,Normal,India,UK,0.196,7679,0
51.240.50.79,219.28.101.54,52688,2451,TCP,829,896,555,23549,40745,11,23,0.74,9,0.02,0,DDoS,India,India,0.845,7680,0
149.224.137.222,25.1.39.251,8314,3250,TCP,3473,818,1099,1276,10373,40,7,0.0,16,0.23,0,Normal,Germany,China,0.534,7681,0
239.71.166.13,222.211.120.144,48667,4812,ICMP,4247,421,1355,12501,509,9,12,0.73,10,0.95,0,Normal,UK,UK,0.139,7682,0
24.166.154.166,84.94.14.81,3831,7218,ICMP,4234,166,1452,24750,24832,33,14,0.92,4,0.58,0,Normal,USA,USA,0.408,7683,0
9.63.104.131,187.159.72.157,61118,1774,UDP,7557,438,398,28620,24739,4,22,0.82,34,0.73,0,Normal,China,Russia,0.849,7684,0
140.93.147.63,246.43.29.93,16048,3052,ICMP,6186,72,1365,11260,21820,49,1,0.1,11,0.86,0,Normal,UK,Germany,0.247,7685,0
125.97.11.116,196.50.180.2,15651,2313,ICMP,7703,24,1014,7560,42006,8,7,0.47,1,0.01,1,Normal,UK,UK,0.622,7686,0
37.81.216.89,120.198.117.62,64905,8074,UDP,9100,541,767,46344,24174,46,20,0.65,33,0.08,0,Normal,Germany,UK,0.826,7687,0
205.154.212.32,163.33.246.86,12560,1018,ICMP,3527,796,1064,10957,13538,13,1,0.26,21,0.55,0,Normal,India,Germany,0.307,7688,0
58.240.13.140,250.51.58.147,55941,194,ICMP,9804,503,348,39345,34844,15,22,0.62,18,0.19,1,Normal,China,Russia,0.152,7689,0
93.244.228.66,201.181.119.133,58473,990,ICMP,564,491,1040,1442,44251,32,18,0.22,36,0.54,0,Normal,Russia,USA,0.22,7690,0
17.6.223.251,176.126.182.179,61721,7297,ICMP,2258,628,824,27105,28978,8,10,0.59,39,0.94,0,Normal,UK,China,0.791,7691,0
195.33.136.89,123.1.5.83,6707,2473,TCP,2434,629,1346,25508,3279,15,2,0.76,38,0.67,0,Normal,UK,India,0.348,7692,0
